seed,beta_name,repeat,row_sha256,canonical_log_sha256,episode_log_rows,episode_log,status,success,m4_terminal,m4_interventions,policy_steps,initial_goal_distance_m,final_goal_distance_m,progress_m,decision_time_s,energy_abs_j,energy_bracket_time_s,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,mean_applied_vx_mps,mean_abs_applied_yaw_rps,mean_applied_height_m,mean_applied_clearance_m,mean_action_vx_norm,mean_abs_action_yaw_norm,mean_action_height_norm
13,lm040_ls040_le020,2,4f5124547b203f3dca06ee79a413f5d3a5d4a687281a59b4379b52ab0f409c96,9223addfc15972695106c15fdaab220cfd684b3457420ef6281f638085d3a589,43,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_13/lm040_ls040_le020/repeat_2/episode_0000.jsonl,success,True,False,0,37,1.7958343135450314,0.12822710855954533,1.6676072049854862,7.4,246.97264221707587,7.4,0.00810499207201523,0.12852418960392997,0.016895214095711708,0.1918470710515976,0.2129288526000203,0.008475033536779922,0.29827879380082356,0.060000000000000005,0.06464426300010166,0.0211875838419498,-0.02868676998627347
4,lm100_ls000_le000,0,ef6e3f5951af1ca82a167227c99587b209c8787851c0d0429ae3011292f95802,a3f1f5f38a9fc225eda0bc2d264ee6541f22961dcec972111d273564b9dc2619,45,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_4/lm100_ls000_le000/repeat_0/episode_0000.jsonl,success,True,False,0,39,1.8138496249951201,0.12934536003180114,1.684504264963319,7.800000000000001,204.72859826565102,7.800000000000001,0.005898941554392313,0.05834182779720345,0.01581616699695587,0.15843650698661804,0.21510735008961113,0.0070305799259446,0.2977858974369099,0.060000000000000005,0.07553675044805576,0.0175764498148615,-0.036901709384834155
4,lm100_ls000_le000,1,ef6e3f5951af1ca82a167227c99587b209c8787851c0d0429ae3011292f95802,a3f1f5f38a9fc225eda0bc2d264ee6541f22961dcec972111d273564b9dc2619,45,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_4/lm100_ls000_le000/repeat_1/episode_0000.jsonl,success,True,False,0,39,1.8138496249951201,0.12934536003180114,1.684504264963319,7.800000000000001,204.72859826565102,7.800000000000001,0.005898941554392313,0.05834182779720345,0.01581616699695587,0.15843650698661804,0.21510735008961113,0.0070305799259446,0.2977858974369099,0.060000000000000005,0.07553675044805576,0.0175764498148615,-0.036901709384834155
4,lm100_ls000_le000,2,ef6e3f5951af1ca82a167227c99587b209c8787851c0d0429ae3011292f95802,a3f1f5f38a9fc225eda0bc2d264ee6541f22961dcec972111d273564b9dc2619,45,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_4/lm100_ls000_le000/repeat_2/episode_0000.jsonl,success,True,False,0,39,1.8138496249951201,0.12934536003180114,1.684504264963319,7.800000000000001,204.72859826565102,7.800000000000001,0.005898941554392313,0.05834182779720345,0.01581616699695587,0.15843650698661804,0.21510735008961113,0.0070305799259446,0.2977858974369099,0.060000000000000005,0.07553675044805576,0.0175764498148615,-0.036901709384834155
4,lm000_ls100_le000,0,292a1f80f1bf167e0a26b57b323f7e74c9c7f3464c690393f424065cbc96212d,48ec13cdf67fcfbcd9331478f13fca8712880a171311635ebae668c640c6b876,45,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_4/lm000_ls100_le000/repeat_0/episode_0000.jsonl,success,True,False,0,39,1.8138496249951201,0.12794237270507056,1.6859072522900496,7.800000000000001,204.4415692500112,7.800000000000001,0.005819035128113702,0.05802118840668766,0.015888581052422523,0.1585807204246521,0.21423945558758886,0.006152233997515093,0.29758184472242233,0.060000000000000005,0.07119727793794411,0.01538058499378773,-0.040302587959628836
4,lm000_ls100_le000,1,292a1f80f1bf167e0a26b57b323f7e74c9c7f3464c690393f424065cbc96212d,48ec13cdf67fcfbcd9331478f13fca8712880a171311635ebae668c640c6b876,45,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_4/lm000_ls100_le000/repeat_1/episode_0000.jsonl,success,True,False,0,39,1.8138496249951201,0.12794237270507056,1.6859072522900496,7.800000000000001,204.4415692500112,7.800000000000001,0.005819035128113702,0.05802118840668766,0.015888581052422523,0.1585807204246521,0.21423945558758886,0.006152233997515093,0.29758184472242233,0.060000000000000005,0.07119727793794411,0.01538058499378773,-0.040302587959628836
4,lm000_ls100_le000,2,292a1f80f1bf167e0a26b57b323f7e74c9c7f3464c690393f424065cbc96212d,48ec13cdf67fcfbcd9331478f13fca8712880a171311635ebae668c640c6b876,45,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_4/lm000_ls100_le000/repeat_2/episode_0000.jsonl,success,True,False,0,39,1.8138496249951201,0.12794237270507056,1.6859072522900496,7.800000000000001,204.4415692500112,7.800000000000001,0.005819035128113702,0.05802118840668766,0.015888581052422523,0.1585807204246521,0.21423945558758886,0.006152233997515093,0.29758184472242233,0.060000000000000005,0.07119727793794411,0.01538058499378773,-0.040302587959628836
4,lm000_ls000_le100,0,6bf287fa49f0c6c7d49b81755e2d0c5b783ff30be8b6bcbecd74de5e8719e901,9090badfe50346e5aceaae85ff430b653f14e04431fbabd1c7bfb533dc1ac4cd,46,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_4/lm000_ls000_le100/repeat_0/episode_0000.jsonl,success,True,False,0,40,1.8138496249951201,0.1312817013605257,1.6825679236345945,8.0,207.33089772429747,8.0,0.006184245880743776,0.05857549211070121,0.015574170276522636,0.1581411063671112,0.21030079424381257,0.008985433524940162,0.29887057966300923,0.06,0.051503971219062805,0.022463583812350408,-0.018823672283178893
4,lm000_ls000_le100,1,6bf287fa49f0c6c7d49b81755e2d0c5b783ff30be8b6bcbecd74de5e8719e901,9090badfe50346e5aceaae85ff430b653f14e04431fbabd1c7bfb533dc1ac4cd,46,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_4/lm000_ls000_le100/repeat_1/episode_0000.jsonl,success,True,False,0,40,1.8138496249951201,0.1312817013605257,1.6825679236345945,8.0,207.33089772429747,8.0,0.006184245880743776,0.05857549211070121,0.015574170276522636,0.1581411063671112,0.21030079424381257,0.008985433524940162,0.29887057966300923,0.06,0.051503971219062805,0.022463583812350408,-0.018823672283178893
4,lm000_ls000_le100,2,6bf287fa49f0c6c7d49b81755e2d0c5b783ff30be8b6bcbecd74de5e8719e901,9090badfe50346e5aceaae85ff430b653f14e04431fbabd1c7bfb533dc1ac4cd,46,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_4/lm000_ls000_le100/repeat_2/episode_0000.jsonl,success,True,False,0,40,1.8138496249951201,0.1312817013605257,1.6825679236345945,8.0,207.33089772429747,8.0,0.006184245880743776,0.05857549211070121,0.015574170276522636,0.1581411063671112,0.21030079424381257,0.008985433524940162,0.29887057966300923,0.06,0.051503971219062805,0.022463583812350408,-0.018823672283178893
4,lm040_ls040_le020,0,35cdef7b38dc4adfbbfb028bd8f9999d9194fc6e63e5c0bb89975cfda12e2939,2cb310a293e7f3520cb4cbf44d1b0dbe921a2b4eda516fc1aea690f4ac000333,45,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_4/lm040_ls040_le020/repeat_0/episode_0000.jsonl,success,True,False,0,39,1.8138496249951201,0.13822127315926436,1.6756283518358557,7.800000000000001,204.2151249591911,7.800000000000001,0.005875373971526987,0.058253635968895434,0.01579819992184639,0.1584181785583496,0.2139362945961647,0.006988677460079392,0.2979035344863166,0.060000000000000005,0.06968147298082328,0.01747169365019848,-0.034941091894721374
4,lm040_ls040_le020,1,35cdef7b38dc4adfbbfb028bd8f9999d9194fc6e63e5c0bb89975cfda12e2939,2cb310a293e7f3520cb4cbf44d1b0dbe921a2b4eda516fc1aea690f4ac000333,45,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_4/lm040_ls040_le020/repeat_1/episode_0000.jsonl,success,True,False,0,39,1.8138496249951201,0.13822127315926436,1.6756283518358557,7.800000000000001,204.2151249591911,7.800000000000001,0.005875373971526987,0.058253635968895434,0.01579819992184639,0.1584181785583496,0.2139362945961647,0.006988677460079392,0.2979035344863166,0.060000000000000005,0.06968147298082328,0.01747169365019848,-0.034941091894721374
4,lm040_ls040_le020,2,35cdef7b38dc4adfbbfb028bd8f9999d9194fc6e63e5c0bb89975cfda12e2939,2cb310a293e7f3520cb4cbf44d1b0dbe921a2b4eda516fc1aea690f4ac000333,45,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_4/lm040_ls040_le020/repeat_2/episode_0000.jsonl,success,True,False,0,39,1.8138496249951201,0.13822127315926436,1.6756283518358557,7.800000000000001,204.2151249591911,7.800000000000001,0.005875373971526987,0.058253635968895434,0.01579819992184639,0.1584181785583496,0.2139362945961647,0.006988677460079392,0.2979035344863166,0.060000000000000005,0.06968147298082328,0.01747169365019848,-0.034941091894721374
22,lm100_ls000_le000,0,df1d8a6ef47b2198eb4e34b75a5edc898e4de58a53b9afb294a518ae3bd06625,aee2783b4a48c74cf45bbc35c3651381b8003907648175b6910d44fa8b6e8815,43,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_22/lm100_ls000_le000/repeat_0/episode_0000.jsonl,success,True,False,0,37,1.7991670880483175,0.1385451261445634,1.660621961903754,7.4,214.6987364796339,7.4,0.008902390934466924,0.0776086175920248,0.023588942363858223,0.13192333281040192,0.21448571742386432,0.007697156514041128,0.29800420240071174,0.060000000000000005,0.07242858711932157,0.019242891285102814,-0.03326329332147095
22,lm100_ls000_le000,1,df1d8a6ef47b2198eb4e34b75a5edc898e4de58a53b9afb294a518ae3bd06625,aee2783b4a48c74cf45bbc35c3651381b8003907648175b6910d44fa8b6e8815,43,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_22/lm100_ls000_le000/repeat_1/episode_0000.jsonl,success,True,False,0,37,1.7991670880483175,0.1385451261445634,1.660621961903754,7.4,214.6987364796339,7.4,0.008902390934466924,0.0776086175920248,0.023588942363858223,0.13192333281040192,0.21448571742386432,0.007697156514041128,0.29800420240071174,0.060000000000000005,0.07242858711932157,0.019242891285102814,-0.03326329332147095
22,lm100_ls000_le000,2,df1d8a6ef47b2198eb4e34b75a5edc898e4de58a53b9afb294a518ae3bd06625,aee2783b4a48c74cf45bbc35c3651381b8003907648175b6910d44fa8b6e8815,43,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_22/lm100_ls000_le000/repeat_2/episode_0000.jsonl,success,True,False,0,37,1.7991670880483175,0.1385451261445634,1.660621961903754,7.4,214.6987364796339,7.4,0.008902390934466924,0.0776086175920248,0.023588942363858223,0.13192333281040192,0.21448571742386432,0.007697156514041128,0.29800420240071174,0.060000000000000005,0.07242858711932157,0.019242891285102814,-0.03326329332147095
22,lm000_ls100_le000,0,401910dc2ed62ef89ccf9f9b09dd502e9e42314036a6e397ed19e3f8be22e98c,e5ab961d819623b5690384da1e23e9a845d851b9e68adda61ccb02a3ffda89e6,43,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_22/lm000_ls100_le000/repeat_0/episode_0000.jsonl,success,True,False,0,37,1.7991670880483175,0.14190832978885723,1.6572587582594602,7.4,215.03882131936115,7.4,0.008856041185789452,0.07776200731039139,0.02359558641910553,0.13179445266723633,0.21374980555595577,0.006615088120845423,0.2977728216037959,0.060000000000000005,0.06874902777977891,0.01653772030211356,-0.03711963993673389
22,lm000_ls100_le000,1,401910dc2ed62ef89ccf9f9b09dd502e9e42314036a6e397ed19e3f8be22e98c,e5ab961d819623b5690384da1e23e9a845d851b9e68adda61ccb02a3ffda89e6,43,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_22/lm000_ls100_le000/repeat_1/episode_0000.jsonl,success,True,False,0,37,1.7991670880483175,0.14190832978885723,1.6572587582594602,7.4,215.03882131936115,7.4,0.008856041185789452,0.07776200731039139,0.02359558641910553,0.13179445266723633,0.21374980555595577,0.006615088120845423,0.2977728216037959,0.060000000000000005,0.06874902777977891,0.01653772030211356,-0.03711963993673389
22,lm000_ls100_le000,2,401910dc2ed62ef89ccf9f9b09dd502e9e42314036a6e397ed19e3f8be22e98c,e5ab961d819623b5690384da1e23e9a845d851b9e68adda61ccb02a3ffda89e6,43,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_22/lm000_ls100_le000/repeat_2/episode_0000.jsonl,success,True,False,0,37,1.7991670880483175,0.14190832978885723,1.6572587582594602,7.4,215.03882131936115,7.4,0.008856041185789452,0.07776200731039139,0.02359558641910553,0.13179445266723633,0.21374980555595577,0.006615088120845423,0.2977728216037959,0.060000000000000005,0.06874902777977891,0.01653772030211356,-0.03711963993673389
22,lm000_ls000_le100,0,ffc101d5fed5c56c7a8aca79f6753e42bb15022b255b0895337b0dc8d25de96d,2d07e3a91f6875dec4a9f0520af3668a34f4a7ee510954a453dca55b74f19074,44,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_22/lm000_ls000_le100/repeat_0/episode_0000.jsonl,success,True,False,0,38,1.7991670880483175,0.13382330835137551,1.665343779696942,7.6,217.30919125190235,7.6,0.008557841066880534,0.0767658079918082,0.022975819185376167,0.13044555485248566,0.2096068436181859,0.010024400168147526,0.2991050617293743,0.060000000000000005,0.04803421809092948,0.025061000420368816,-0.014912075616609255
22,lm000_ls000_le100,1,ffc101d5fed5c56c7a8aca79f6753e42bb15022b255b0895337b0dc8d25de96d,2d07e3a91f6875dec4a9f0520af3668a34f4a7ee510954a453dca55b74f19074,44,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_22/lm000_ls000_le100/repeat_1/episode_0000.jsonl,success,True,False,0,38,1.7991670880483175,0.13382330835137551,1.665343779696942,7.6,217.30919125190235,7.6,0.008557841066880534,0.0767658079918082,0.022975819185376167,0.13044555485248566,0.2096068436181859,0.010024400168147526,0.2991050617293743,0.060000000000000005,0.04803421809092948,0.025061000420368816,-0.014912075616609255
22,lm000_ls000_le100,2,ffc101d5fed5c56c7a8aca79f6753e42bb15022b255b0895337b0dc8d25de96d,2d07e3a91f6875dec4a9f0520af3668a34f4a7ee510954a453dca55b74f19074,44,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_22/lm000_ls000_le100/repeat_2/episode_0000.jsonl,success,True,False,0,38,1.7991670880483175,0.13382330835137551,1.665343779696942,7.6,217.30919125190235,7.6,0.008557841066880534,0.0767658079918082,0.022975819185376167,0.13044555485248566,0.2096068436181859,0.010024400168147526,0.2991050617293743,0.060000000000000005,0.04803421809092948,0.025061000420368816,-0.014912075616609255
22,lm040_ls040_le020,0,23888c6728a3100d71d981ec7a8cf28192cb62104810daa3b7d713e5da5e164b,92193071d6905ffde8b4bc137709fb32431648fcfdeabe9f880e4f65dcb30455,43,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_22/lm040_ls040_le020/repeat_0/episode_0000.jsonl,success,True,False,0,37,1.7991670880483175,0.14735835337125006,1.6518087346770673,7.4,213.04050170651422,7.4,0.008628920529667395,0.07696734208173696,0.02287481538951397,0.1310296207666397,0.2132734346228677,0.007661328568576357,0.29812626234180223,0.060000000000000005,0.06636717311433844,0.019153321421440894,-0.03122896096996359
22,lm040_ls040_le020,1,23888c6728a3100d71d981ec7a8cf28192cb62104810daa3b7d713e5da5e164b,92193071d6905ffde8b4bc137709fb32431648fcfdeabe9f880e4f65dcb30455,43,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_22/lm040_ls040_le020/repeat_1/episode_0000.jsonl,success,True,False,0,37,1.7991670880483175,0.14735835337125006,1.6518087346770673,7.4,213.04050170651422,7.4,0.008628920529667395,0.07696734208173696,0.02287481538951397,0.1310296207666397,0.2132734346228677,0.007661328568576357,0.29812626234180223,0.060000000000000005,0.06636717311433844,0.019153321421440894,-0.03122896096996359
22,lm040_ls040_le020,2,23888c6728a3100d71d981ec7a8cf28192cb62104810daa3b7d713e5da5e164b,92193071d6905ffde8b4bc137709fb32431648fcfdeabe9f880e4f65dcb30455,43,results/icra27/os_t6p5a_exact_repeat_determinism_v0/env_logs/seed_22/lm040_ls040_le020/repeat_2/episode_0000.jsonl,success,True,False,0,37,1.7991670880483175,0.14735835337125006,1.6518087346770673,7.4,213.04050170651422,7.4,0.008628920529667395,0.07696734208173696,0.02287481538951397,0.1310296207666397,0.2132734346228677,0.007661328568576357,0.29812626234180223,0.060000000000000005,0.06636717311433844,0.019153321421440894,-0.03122896096996359
